
"73"," Bosnia and Herzegovina","..","","91.9","","104.2","","103.3","","81.0","","87.8","","88.1","","87.9","","90.6","","88.2","","87.9","","97.9","","99.2","","95.9","","95.9","a"
"100"," Botswana","104.8","","94.6","","91.9","","88.5","","94.9","","103.5","","110.7","","122.6","","113.9","","105.9","","96.8","","75.6","","79.5","","74.1","","74.1","a"
"84"," Brazil","15.2","","17.0","","22.6","","27.1","","22.8","","23.9","","25.1","","25.8","","24.7","","27.0","","24.5","","24.3","","29.4","","29.0","","29.0","a"
"47"," Brunei Darussalam","99.1","","115.5","","103.2","","97.5","","95.4","","99.5","","105.6","","110.9","","102.4","","89.9","","87.3","","85.2","","93.9","","108.5","","108.5","a"
"56"," Bulgaria","69.8","","55.3","","77.7","","99.7","","103.7","","117.9","","124.5","","130.1","","130.6","","127.0","","123.2","","130.3","","129.1","","123.7","","123.7","a"
"182"," Burkina Faso","35.4","","40.7","","35.1","","34.2","","49.1","","57.5","","61.2","","64.0","","58.8","","59.1","","57.9","","59.0","","59.7","","60.2","","60.2","a"
"185"," Burundi","35.6","","40.2","","22.6","","35.1","","39.5","","43.0","","43.7","","46.6","","41.8","","32.5","","31.7","","34.4","","39.2","","41.9","","41.9","a"
"126"," Cabo Verde","86.0","","77.5","","87.5","","104.3","","94.4","","99.8","","100.3","","95.3","","101.0","","104.1","","104.2","","113.3","","117.3","","116.2","","116.2","a"
"144"," Cambodia","..","","77.8","","110.9","","136.8","","113.6","","113.6","","120.6","","130.0","","129.6","","127.9","","127.0","","124.8","","124.9","","123.6","","123.6","a"
"153"," Cameroon","37.5","","38.3","","50.9","","51.0","","49.1","","56.9","","56.4","","55.6","","55.1","","49.9","","43.2","","41.2","","43.0","","40.6","","40.6","a"
"16"," Canada","50.2","","69.3","","83.0","","70.0","","60.4","","62.6","","62.6","","62.2","","64.4","","66.2","","65.4","","65.0","","66.1","","65.0","","65.0","a"
"188"," Central African Republic","42.9","","50.5","","45.7","","35.1","","34.4","","34.5","","33.1","","38.4","","53.1","","53.1","","50.5","","57.1","","65.9","","66.1","","66.1","a"
"187"," Chad","41.4","","55.7","","51.6","","85.8","","80.4","","80.7","","80.6","","72.6","","76.6","","66.6","","63.3","","73.6","","74.2","","74.6","","74.6","a"
"43"," Chile","61.7","","55.0","","59.3","","71.6","","69.1","","72.2","","68.3","","65.0","","65.3","","59.0","","55.7","","55.7","","57.4","","56.8","","56.8","a"
"85"," China","24.3","","34.3","","39.4","","62.2","","50.7","","50.7","","48.3","","46.7","","44.9","","39.5","","36.9","","37.6","","37.5","","35.7","","35.7","a"
"83"," Colombia","34.8","","35.5","","32.7","","37.4","","34.3","","39.5","","38.8","","38.0","","37.5","","38.4","","36.2","","35.3","","36.6","","38.1","","38.1","a"
"156"," Comoros","35.8","","35.8","","35.8","","35.8","","39.5","","40.0","","40.8","","39.2","","39.2","","37.8","","37.1","","40.2","","43.1","","..","","43.1","a"
"149"," Congo","70.8","","128.3","","123.9","","138.7","","139.8","","145.1","","144.1","","142.6","","143.2","","165.6","","152.1","","153.7","","155.3","","112.3","","112.3","a"
"175"," Congo (Democratic Republic of the)","..","","52.2","","27.0","","52.3","","90.7","","85.2","","68.4","","77.5","","78.7","","59.3","","55.9","","74.3","","72.3","","67.3","","67.3","a"
"62"," Costa Rica","75.3","","80.2","","86.9","","89.6","","68.2","","69.5","","68.1","","65.6","","67.0","","62.5","","63.9","","65.8","","66.7","","66.1","","66.1","a"
"43"," Croatia","..","","63.4","","75.0","","82.2","","74.0","","79.7","","80.8","","83.0","","87.0","","92.5","","94.1","","99.4","","101.8","","102.8","","102.8","a"
"70"," Cuba","71.1","","29.3","","31.1","","39.4","","40.3","","47.0","","45.9","","44.3","","39.3","","31.6","","27.3","","26.2","","27.1","","..","","27.1","a"
"33"," Cyprus","108.6","","134.4","","137.5","","111.9","","109.1","","110.8","","112.5","","121.1","","131.3","","138.0","","139.8","","146.4","","145.3","","142.6","","142.6","a"
"27"," Czechia","63.8","","83.9","","98.2","","122.0","","129.0","","138.8","","147.5","","148.0","","158.7","","156.1","","151.4","","151.9","","150.5","","144.9","","144.9","a"
"162"," Côte d'Ivoire","58.8","","76.2","","74.6","","93.9","","94.0","","91.2","","93.7","","80.1","","73.6","","52.7","","47.5","","48.5","","45.7","","45.6","","45.6","a"
"10"," Denmark","67.3","","68.5","","83.0","","89.4","","94.1","","101.2","","103.2","","103.0","","102.3","","104.0","","100.2","","103.3","","105.2","","105.0","","105.0","a"
"166"," Djibouti","..","","..","","..","","..","","..","","..","","..","","348.0","","299.4","","264.1","","210.0","","304.3","","288.2","","298.3","","298.3","a"
"94"," Dominica","111.5","","93.2","","98.2","","89.4","","92.1","","94.3","","87.7","","87.1","","85.1","","108.6","","102.5","","100.2","","109.9","","139.8","","139.8","a"
"88"," Dominican Republic","69.2","","73.9","","79.3","","61.7","","56.0","","59.0","","58.4","","56.7","","55.5","","52.2","","51.6","","50.2","","52.1","","53.0","","53.0","a"
"86"," Ecuador","44.6","","45.9","","59.5","","56.1","","60.3","","64.5","","61.8","","59.6","","57.7","","45.2","","38.5","","42.4","","46.4","","46.7","","46.7","a"
"116"," Egypt","52.9","","50.2","","39.0","","63.0","","47.9","","45.3","","40.7","","40.4","","36.9","","34.8","","30.2","","45.1","","48.3","","..","","48.3","a"
"124"," El Salvador","49.6","","59.4","","68.7","","69.7","","73.5","","79.3","","77.6","","80.5","","78.1","","76.6","","72.8","","74.3","","77.2","","77.2","","77.2","a"
"145"," Equatorial Guinea","..","","..","","..","","131.0","","144.7","","114.4","","116.7","","106.9","","104.4","","98.9","","92.6","","102.4","","104.5","","107.4","","107.4","a"
"180"," Eritrea","..","","105.3","","67.9","","61.1","","37.5","","47.4","","..","","..","","..","","..","","..","","..","","..","","..","","47.4","a"
"29"," Estonia","..","","139.2","","126.3","","136.0","","142.5","","165.9","","169.5","","165.4","","159.2","","149.8","","151.0","","148.0","","145.0","","141.2","","141.2","a"
"138"," Eswatini (Kingdom of)","127.9","","133.8","","156.4","","124.5","","106.7","","80.8","","79.7","","86.8","","88.4","","83.8","","86.1","","86.9","","84.4","","..","","84.4","a"
"173"," Ethiopia","..","","..","","..","","..","","..","","48.2","","45.4","","41.5","","40.7","","39.7","","34.9","","31.1","","31.2","","28.7","","28.7","a"
"11"," Finland","45.8","","64.1","","74.9","","76.6","","75.5","","78.6","","79.2","","77.1","","74.1","","71.4","","70.9","","75.2","","78.2","","79.5","","79.5","a"
"26"," France","42.7","","43.6","","55.9","","54.0","","54.9","","58.8","","59.7","","59.8","","60.5","","61.8","","61.1","","63.0","","64.5","","64.5","","64.5","a"
"119"," Gabon","76.9","","95.1","","101.7","","84.0","","89.2","","90.5","","92.3","","90.6","","73.5","","74.0","","70.1","","75.1","","72.0","","72.9","","72.9","a"
"172"," Gambia","131.5","","59.3","","56.4","","50.0","","41.0","","42.6","","47.7","","46.1","","52.7","","48.9","","48.1","","61.5","","63.4","","65.5","","65.5","a"
"61"," Georgia","85.3","","67.8","","62.7","","84.5","","82.9","","87.5","","91.9","","95.6","","96.8","","98.8","","96.8","","104.0","","111.8","","116.9","","116.9","a"
"6"," Germany","45.9","","43.6","","61.5","","70.9","","79.9","","85.2","","86.5","","85.1","","84.6","","86.1","","84.7","","87.7","","88.7","","88.1","","88.1","a"
"138"," Ghana","42.7","","57.4","","116.0","","98.2","","75.4","","86.3","","93.2","","61.7","","65.2","","75.6","","69.4","","73.6","","71.7","","71.4","","71.4","a"
"32"," Greece","40.1","","37.1","","58.4","","50.9","","52.8","","57.8","","61.8","","63.5","","67.1","","63.1","","60.8","","67.0","","72.5","","74.4","","74.4","a"
"74"," Grenada","83.4","","85.6","","105.0","","78.4","","73.1","","76.0","","75.3","","75.8","","106.6","","102.1","","99.1","","104.6","","111.0","","110.0","","110.0","a"
"127"," Guatemala","45.9","","44.7","","49.1","","66.0","","62.1","","64.0","","61.0","","56.7","","55.1","","49.9","","46.4","","46.1","","47.2","","45.9","","45.9","a"
"178"," Guinea","64.5","","45.6","","53.5","","69.9","","73.5","","86.0","","86.7","","80.4","","76.8","","72.4","","110.0","","112.9","","121.8","","108.7","","108.7","a"
"175"," Guinea-Bissau","47.0","","46.8","","54.9","","41.3","","50.1","","56.6","","41.2","","44.1","","51.6","","59.8","","57.8","","60.8","","57.8","","57.0","","57.0","a"
"122"," Guyana","142.6","","213.3","","206.8","","194.4","","100.8","","111.8","","119.2","","108.8","","96.2","","82.7","","82.4","","86.7","","82.6","","79.1","","79.1","a"
"170"," Haiti","46.4","","37.8","","46.1","","57.0","","80.1","","76.4","","70.1","","70.3","","71.3","","70.6","","73.3","","75.3","","75.5","","74.3","","74.3","a"
"132"," Honduras","71.0","","102.4","","120.4","","136.5","","109.4","","122.2","","121.2","","116.3","","113.0","","107.3","","99.8","","102.3","","102.6","","96.6","","96.6","a"
"4"," Hong Kong, China (SAR)","226.0","","256.9","","247.7","","342.7","","404.8","","421.9","","430.6","","442.6","","426.0","","389.4","","371.8","","376.8","","376.9","","352.8","","352.8","a"
"40"," Hungary","..","","78.4","","137.4","","127.6","","158.2","","167.1","","165.9","","164.2","","168.5","","168.0","","165.6","","167.0","","165.5","","163.0","","163.0","a"
"4"," Iceland","65.0","","66.4","","71.3","","72.6","","94.1","","101.8","","104.3","","99.3","","97.0","","96.5","","89.0","","88.1","","92.0","","85.9","","85.9","a"
"131"," India","15.5","","22.9","","26.9","","42.0","","49.3","","55.6","","55.8","","53.8","","48.9","","41.9","","40.1","","40.7","","43.4","","40.0","","40.0","a"
"107"," Indonesia","52.9","","54.0","","71.4","","64.0","","46.7","","50.2","","49.6","","48.6","","48.1","","41.9","","37.4","","39.4","","43.0","","37.3","","37.3","a"
"70"," Iran (Islamic Republic of)","37.1","","35.1","","41.3","","54.4","","43.8","","43.2","","47.4","","50.3","","44.6","","39.0","","43.2","","48.8","","..","","..","","48.8","a"
"123"," Iraq","15.1","","0.0","","125.3","","115.7","","73.5","","72.2","","73.5","","75.7","","78.3","","76.8","","72.0","","73.6","","79.9","","76.4","","76.4","a"
"2"," Ireland","104.9","","135.9","","175.1","","148.3","","189.4","","188.8","","191.5","","188.5","","202.0","","215.1","","226.0","","220.0","","211.5","","239.2","","239.2","a"
"19"," Israel","64.3","","62.7","","71.2","","81.7","","67.6","","70.8","","72.0","","65.6","","62.8","","59.4","","57.8","","56.2","","58.5","","..","","58.5","a"
"29"," Italy","36.3","","45.7","","50.4","","49.3","","52.0","","55.1","","55.7","","54.9","","55.3","","56.4","","55.4","","58.6","","60.5","","60.1","","60.1","a"
"101"," Jamaica","99.9","","107.7","","89.5","","90.5","","80.9","","83.8","","82.0","","83.3","","84.8","","76.1","","76.5","","83.5","","89.0","","89.0","","89.0","a"
"19"," Japan","19.7","","16.7","","19.8","","26.5","","28.6","","30.4","","30.6","","34.1","","37.5","","35.6","","31.5","","34.6","","36.8","","..","","36.8","a"
"102"," Jordan","149.5","","122.9","","108.8","","144.9","","115.7","","119.8","","118.8","","112.7","","111.5","","96.7","","90.1","","91.5","","90.2","","87.6","","87.6","a"
"51"," Kazakhstan","..","","82.5","","105.7","","97.8","","74.1","","73.1","","73.7","","65.4","","65.0","","53.0","","60.3","","56.8","","63.5","","64.4","","64.4","a"
"143"," Kenya","57.0","","71.7","","53.3","","64.5","","54.2","","60.4","","57.8","","53.1","","51.3","","44.2","","37.7","","37.4","","36.1","","33.4","","33.4","a"
"134"," Kiribati","138.1","","124.3","","105.0","","125.6","","90.8","","100.8","","104.6","","105.8","","116.1","","123.0","","128.8","","119.6","","98.4","","..","","98.4","a"
"23"," Korea (Republic of)","50.8","","52.5","","66.1","","68.3","","91.4","","105.6","","105.5","","98.0","","90.6","","79.1","","73.6","","77.1","","78.7","","76.7","","76.7","a"
"64"," Kuwait","103.0","","94.3","","86.6","","92.2","","97.0","","99.1","","101.0","","97.6","","100.0","","98.7","","96.2","","97.8","","100.5","","..","","100.5","a"
"120"," Kyrgyzstan","78.7","","71.8","","89.4","","95.1","","133.2","","136.2","","139.7","","134.0","","125.1","","111.0","","105.8","","100.6","","98.9","","103.1","","103.1","a"
"137"," Lao People's Democratic Republic","35.8","","60.6","","68.8","","71.8","","84.7","","91.7","","98.2","","98.2","","99.1","","85.8","","75.1","","..","","..","","..","","75.1","a"
"37"," Latvia","..","","74.1","","81.8","","100.9","","108.6","","120.5","","126.8","","124.1","","124.4","","122.3","","119.8","","124.1","","123.2","","119.7","","119.7","a"
"92"," Lebanon","117.9","","73.1","","50.1","","92.8","","95.1","","102.1","","88.5","","86.1","","79.8","","71.8","","67.6","","68.3","","68.2","","63.6","","63.6","a"
"165"," Lesotho","..","","..","","..","","..","","147.8","","147.3","","147.3","","130.4","","123.3","","129.0","","133.1","","135.7","","143.1","","134.6","","134.6","a"
"175"," Liberia","..","","..","","70.3","","270.4","","111.8","","116.3","","122.2","","131.0","","137.0","","126.0","","121.7","","123.0","","120.3","","127.5","","127.5","a"
"105"," Libya","70.8","","51.6","","45.3","","90.9","","107.7","","99.6","","114.4","","135.3","","138.9","","114.2","","70.2","","89.7","","92.8","","118.3","","118.3","a"
"34"," Lithuania","..","","84.9","","83.3","","114.9","","130.3","","148.8","","156.2","","156.1","","142.9","","138.6","","134.4","","144.8","","149.3","","150.6","","150.6","a"
"23"," Luxembourg","182.9","","184.6","","272.0","","297.8","","316.2","","323.4","","341.9","","349.2","","392.8","","408.4","","390.7","","400.1","","387.1","","381.5","","381.5","a"
"164"," Madagascar","32.4","","45.4","","42.8","","59.1","","57.9","","56.5","","52.7","","56.4","","62.0","","61.2","","60.8","","65.3","","62.5","","59.8","","59.8","a"
"174"," Malawi","57.2","","78.5","","60.9","","57.4","","57.6","","48.8","","67.9","","78.3","","73.3","","64.9","","77.9","","65.3","","69.0","","66.6","","66.6","a"
"62"," Malaysia","146.9","","192.1","","220.4","","203.9","","157.9","","154.9","","147.8","","142.7","","138.3","","131.4","","126.9","","133.2","","130.5","","123.1","","123.1","a"
"95"," Maldives","168.1","","..","","..","","..","","143.0","","170.8","","160.5","","161.1","","163.7","","143.9","","144.9","","144.0","","146.2","","135.7","","135.7","a"
"184"," Mali","46.6","","56.2","","55.4","","54.1","","58.0","","53.9","","59.1","","64.8","","60.6","","63.6","","63.8","","58.0","","59.8","","57.2","","57.2","a"
"28"," Malta","164.5","","254.0","","261.2","","210.9","","307.4","","318.6","","326.0","","307.7","","285.4","","298.8","","290.2","","278.2","","268.8","","261.0","","261.0","a"
"117"," Marshall Islands","..","","106.9","","129.5","","122.3","","147.1","","150.9","","154.7","","158.0","","148.0","","135.9","","114.3","","122.9","","125.7","","..","","125.7","a"
"157"," Mauritania","78.1","","73.4","","58.9","","88.2","","93.4","","98.5","","110.8","","102.4","","91.6","","91.1","","79.3","","92.0","","96.6","","94.2","","94.2","a"
"66"," Mauritius","137.1","","119.7","","122.3","","123.2","","113.5","","117.5","","119.5","","110.0","","108.1","","105.0","","98.0","","97.4","","95.1","","92.8","","92.8","a"
"74"," Mexico","38.5","","46.3","","52.4","","62.4","","60.8","","63.5","","65.8","","63.8","","65.0","","71.2","","76.1","","77.2","","80.4","","78.2","","78.2","a"
"136"," Micronesia (Federated States of)","..","","91.5","","90.6","","92.5","","105.8","","106.9","","111.4","","113.3","","105.9","","105.3","","100.6","","101.0","","100.9","","..","","100.9","a"
"90"," Moldova (Republic of)","..","","128.0","","126.2","","143.0","","87.9","","98.6","","96.3","","95.7","","93.2","","89.3","","87.6","","85.6","","85.9","","85.8","","85.8","a"
"99"," Mongolia","58.6","","82.1","","121.9","","122.4","","103.3","","127.0","","109.6","","100.3","","109.3","","90.3","","95.6","","117.2","","122.5","","125.8","","125.8","a"
"48"," Montenegro","..","","..","","87.9","","104.6","","99.8","","106.7","","111.8","","102.8","","100.1","","102.7","","103.7","","105.6","","109.6","","109.5","","109.5","a"
"121"," Morocco","54.6","","51.7","","59.2","","67.9","","75.2","","83.4","","85.1","","80.0","","81.8","","77.2","","80.9","","84.0","","88.0","","87.5","","87.5","a"
"181"," Mozambique","..","","60.8","","47.2","","68.9","","70.8","","80.2","","101.9","","103.2","","111.5","","93.9","","105.6","","99.7","","132.0","","112.2","","112.2","a"
"147"," Myanmar","..","","..","","1.2","","0.3","","34.7","","0.2","","22.4","","38.6","","42.3","","53.9","","61.0","","62.4","","60.7","","..","","60.7","a"
"130"," Namibia","93.9","","94.4","","87.1","","82.3","","108.4","","103.0","","103.6","","97.9","","103.7","","97.6","","94.9","","82.2","","82.7","","83.5","","83.5","a"
".."," Nauru","..","","..","","..","","..","","100.0","","128.4","","125.5","","164.6","","172.8","","178.3","","147.6","","117.7","","105.6","","99.2","","99.2","a"
"142"," Nepal","32.2","","59.5","","55.7","","44.1","","46.0","","41.8","","43.7","","48.1","","52.3","","53.1","","48.8","","51.4","","55.1","","54.9","","54.9","a"
"8"," Netherlands","104.0","","107.8","","125.5","","122.8","","131.5","","142.5","","149.3","","149.5","","150.1","","157.8","","148.9","","156.0","","157.7","","154.3","","154.3","a"
"14"," New Zealand","52.6","","56.9","","68.5","","58.0","","58.2","","59.2","","57.0","","56.0","","55.2","","54.8","","52.2","","53.9","","55.9","","..","","55.9","a"
"128"," Nicaragua","71.3","","44.0","","61.3","","71.6","","100.4","","111.8","","115.2","","111.0","","106.7","","98.2","","93.8","","96.4","","93.6","","95.1","","95.1","a"
"189"," Niger","35.4","","34.6","","34.7","","38.4","","52.4","","50.7","","45.4","","46.6","","46.0","","44.2","","36.5","","39.1","","37.6","","39.7","","39.7","a"
"161"," Nigeria","30.9","","39.5","","49.0","","33.1","","43.3","","53.3","","44.5","","31.0","","30.9","","21.3","","20.7","","26.3","","33.0","","..","","33.0","a"
"82"," North Macedonia","58.7","","72.0","","80.2","","85.8","","97.9","","113.2","","112.2","","104.9","","112.5","","113.7","","116.2","","124.1","","133.7","","137.3","","137.3","a"
"1"," Norway","72.6","","68.3","","74.7","","70.8","","68.3","","69.7","","68.2","","67.5","","68.7","","69.9","","68.9","","69.2","","71.1","","72.1","","72.1","a"
"60"," Oman","74.8","","79.6","","79.6","","89.3","","109.8","","115.8","","116.5","","128.5","","116.9","","110.9","","95.1","","101.9","","102.8","","100.7","","100.7","a"
"154"," Pakistan","35.0","","36.1","","25.4","","32.2","","32.9","","32.9","","32.8","","33.3","","30.9","","27.7","","25.3","","25.9","","29.0","","30.4","","30.4","a"
"50"," Palau","..","","..","","153.6","","124.2","","127.0","","143.0","","151.0","","146.9","","152.7","","134.0","","123.0","","127.4","","123.3","","..","","123.3","a"
"115"," Palestine, State of","..","","91.5","","87.6","","88.9","","74.4","","71.9","","72.4","","71.1","","73.8","","77.9","","74.5","","74.2","","79.6","","..","","79.6","a"
"57"," Panama","121.8","","146.9","","134.0","","135.7","","148.3","","162.5","","158.1","","137.6","","119.1","","99.9","","87.4","","87.7","","89.4","","..","","89.4","a"
"155"," Papua New Guinea","89.6","","104.7","","115.4","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"103"," Paraguay","91.3","","118.1","","78.6","","85.0","","78.0","","76.4","","72.6","","70.6","","67.6","","64.5","","65.4","","68.7","","70.7","","69.2","","69.2","a"
"79"," Peru","29.5","","30.9","","35.5","","47.4","","51.7","","56.0","","52.6","","49.8","","46.9","","45.2","","45.4","","47.5","","48.9","","47.1","","47.1","a"
"107"," Philippines","60.8","","80.5","","85.2","","83.8","","66.1","","60.8","","57.8","","55.8","","57.5","","59.1","","61.8","","68.2","","72.2","","68.6","","68.6","a"
"35"," Poland","..","","43.7","","60.8","","70.3","","82.1","","87.1","","89.3","","90.7","","93.7","","95.9","","100.4","","104.5","","107.5","","106.2","","106.2","a"
"38"," Portugal","65.1","","59.9","","67.5","","62.9","","67.8","","73.1","","76.1","","78.1","","80.3","","80.5","","79.3","","84.4","","87.0","","87.6","","87.6","a"
"45"," Qatar","..","","87.7","","89.6","","94.7","","86.1","","98.7","","105.7","","102.4","","99.0","","93.7","","89.5","","88.3","","88.0","","86.5","","86.5","a"
"49"," Romania","42.9","","56.3","","48.5","","59.4","","71.2","","79.9","","79.9","","80.5","","82.8","","82.7","","83.3","","85.1","","86.2","","84.6","","84.6","a"
"52"," Russian Federation","36.1","","55.2","","68.1","","56.7","","50.4","","48.0","","47.2","","46.3","","47.8","","49.4","","46.5","","46.9","","51.1","","49.1","","49.1","a"
"160"," Rwanda","19.7","","31.0","","31.2","","36.6","","39.5","","41.7","","42.5","","44.7","","37.3","","41.9","","40.8","","50.5","","49.5","","53.7","","53.7","a"
"74"," Saint Kitts and Nevis","98.8","","92.7","","92.1","","87.7","","76.2","","77.7","","78.8","","83.9","","119.0","","114.5","","109.0","","105.1","","116.7","","122.7","","122.7","a"
"97"," Saint Vincent and the Grenadines","117.5","","98.4","","95.9","","89.3","","84.0","","82.7","","85.2","","..","","..","","..","","..","","..","","..","","..","","85.2","a"
"111"," Samoa","..","","..","","..","","78.1","","80.6","","82.3","","85.8","","80.5","","84.7","","78.0","","79.4","","78.7","","84.5","","91.1","","91.1","a"
".."," San Marino","..","","..","","..","","..","","..","","..","","..","","..","","..","","274.5","","273.0","","268.8","","..","","..","","268.8","a"
"40"," Saudi Arabia","71.7","","65.0","","68.2","","82.0","","82.5","","85.5","","83.5","","82.7","","80.6","","72.1","","61.9","","64.2","","66.6","","62.2","","62.2","a"
"168"," Senegal","57.6","","68.2","","65.1","","69.4","","51.9","","57.1","","61.3","","60.2","","58.4","","58.1","","54.1","","57.7","","60.5","","60.5","","60.5","a"
"64"," Serbia","..","","13.4","","22.5","","73.0","","76.7","","78.8","","85.5","","87.9","","92.2","","97.5","","102.0","","107.7","","110.1","","112.6","","112.6","a"
"67"," Seychelles","65.8","","56.3","","157.4","","178.3","","201.9","","207.2","","216.5","","182.8","","187.3","","167.2","","173.7","","189.3","","182.4","","155.2","","155.2","a"
"182"," Sierra Leone","68.7","","45.0","","57.5","","46.9","","51.3","","80.7","","93.3","","87.5","","83.2","","66.8","","79.4","","74.1","","56.7","","..","","56.7","a"
"11"," Singapore","344.3","","345.5","","364.4","","420.4","","369.7","","379.1","","369.2","","367.0","","360.5","","329.5","","303.9","","316.0","","326.9","","319.1","","319.1","a"
"39"," Slovakia","57.2","","108.6","","108.8","","147.7","","154.9","","169.3","","176.6","","181.6","","178.2","","181.0","","184.5","","188.1","","190.4","","185.3","","185.3","a"
"22"," Slovenia","152.1","","93.1","","103.9","","120.3","","127.5","","139.3","","142.4","","143.8","","145.6","","146.3","","147.4","","156.9","","160.8","","159.7","","159.7","a"
"151"," Solomon Islands","94.7","","94.8","","62.7","","88.7","","130.5","","127.8","","120.9","","115.6","","112.0","","98.4","","..","","..","","..","","..","","98.4","a"
".."," Somalia","47.5","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"114"," South Africa","41.7","","43.6","","51.4","","53.1","","56.0","","60.1","","60.9","","64.2","","64.4","","61.6","","60.6","","58.0","","59.5","","59.2","","59.2","a"
"185"," South Sudan","..","","..","","..","","..","","90.9","","93.2","","71.6","","50.8","","64.6","","65.6","","..","","..","","..","","..","","65.6","a"
"25"," Spain","35.6","","44.8","","60.1","","54.8","","52.9","","58.8","","60.8","","62.0","","63.9","","64.2","","63.8","","66.8","","67.5","","66.9","","66.9","a"
"72"," Sri Lanka","68.2","","81.6","","88.6","","73.6","","46.4","","55.0","","51.5","","49.3","","50.3","","49.6","","49.6","","50.9","","53.2","","52.4","","52.4","a"
"170"," Sudan","11.1","","14.8","","29.4","","47.6","","33.6","","31.6","","24.7","","23.7","","19.5","","19.1","","22.4","","21.5","","22.6","","26.7","","26.7","a"
"97"," Suriname","..","","..","","..","","..","","91.0","","..","","..","","..","","..","","..","","..","","..","","..","","..","","91.0","a"
"7"," Sweden","55.8","","68.6","","81.5","","83.8","","84.2","","85.8","","85.3","","80.8","","82.9","","83.7","","82.3","","84.9","","89.1","","90.5","","90.5","a"
"2"," Switzerland","83.7","","77.1","","98.1","","100.3","","117.3","","122.5","","123.7","","131.8","","116.9","","112.7","","120.0","","119.5","","120.0","","119.4","","119.4","a"
